0.292282	0.127385	0.141487	98.306
0.293793	0.130419	0.141129	100.292
0.293902	0.129952	0.13896	102.509
0.29415	0.133289	0.141212	101.347
0.294287	0.131778	0.141871	100.159
0.294287	0.1309	0.142173	99.531
0.294314	0.130885	0.143902	97.739
0.295014	0.132067	0.142392	99.967
0.295056	0.133879	0.142338	100.675
0.295331	0.132396	0.142447	100.135
0.29544	0.133138	0.141761	101.162
0.295468	0.133605	0.142035	101.045
0.295468	0.131051	0.142008	100.174
0.295523	0.130172	0.142804	99.049
0.29555	0.130529	0.144095	97.847
0.295564	0.133302	0.143766	99.154
0.295688	0.132176	0.143916	98.65
0.295825	0.133522	0.143848	99.236
0.295935	0.132973	0.142777	100.202
0.295935	0.134785	0.13874	105.226
0.296072	0.133879	0.141844	101.558
0.296072	0.133522	0.141349	101.962
0.296154	0.133742	0.14025	103.261
0.296182	0.132588	0.140402	102.694
0.296484	0.132754	0.141569	101.6
0.296498	0.132781	0.142392	100.738
0.296512	0.132067	0.142598	100.275
0.296525	0.132012	0.141294	101.647
0.296841	0.132973	0.139948	103.562
0.297006	0.133495	0.141404	102.224
