0.203139	0.087276	0.096379	100.662
0.204814	0.085806	0.098068	98.173
0.204883	0.086506	0.099592	96.291
0.205007	0.085381	0.098453	97.476
0.205117	0.087825	0.100471	95.784
0.205474	0.08755	0.096942	101.133
0.205666	0.087248	0.098343	98.925
0.20579	0.087385	0.100292	96.16
0.205831	0.087509	0.101364	94.696
0.205995	0.088388	0.098727	99.089
0.206023	0.089637	0.099386	98.743
0.206023	0.086905	0.100677	95.479
0.206243	0.088827	0.099716	97.955
0.206394	0.087509	0.09837	99.386
0.206517	0.08571	0.097382	100.042
0.206627	0.088141	0.100348	96.873
0.206792	0.089253	0.101144	96.348
0.206819	0.086095	0.098453	98.759
0.206929	0.08983	0.10065	97.421
0.207149	0.0909	0.097848	102.302
0.20719	0.088745	0.098672	99.958
0.207451	0.08696	0.097972	100.252
0.207574	0.091422	0.100334	99.001
0.20778	0.089665	0.097368	102.743
0.207794	0.089225	0.099276	99.592
0.207835	0.08825	0.098535	100.244
0.207835	0.089665	0.098288	101.341
0.207932	0.088044	0.100128	97.799
0.20811	0.09101	0.099469	100.359
0.20811	0.089582	0.099798	99.147
0.208522	0.090022	0.098645	101.322
0.208577	0.088566	0.100512	97.815
0.208879	0.089143	0.100045	98.944
0.208906	0.088319	0.100348	98.097
0.209263	0.090159	0.099922	99.828
0.209428	0.089431	0.098082	102.352
0.20947	0.09042	0.100018	99.918
0.209964	0.090241	0.0994	101.008
0.210115	0.089967	0.098562	102.229
0.210637	0.090681	0.101309	98.712
0.210939	0.090104	0.102064	97.478
