0.462151	0.213602	0.227279	98.662
0.462933	0.212572	0.226263	99.274
0.462961	0.215072	0.228103	98.624
0.463647	0.213342	0.226839	99.222
0.46373	0.214234	0.228103	98.609
0.464293	0.21433	0.229064	98.13
0.464362	0.213987	0.224917	100.8
0.464389	0.214728	0.229132	98.193
0.464416	0.214152	0.225961	100.152
0.464444	0.214316	0.229036	98.178
0.464512	0.215085	0.226634	99.933
0.464581	0.213465	0.22677	99.501
0.464705	0.214564	0.224574	101.235
0.464773	0.213465	0.228844	98.188
0.464856	0.215195	0.229902	97.901
0.465076	0.217145	0.227553	99.904
0.46513	0.217749	0.228377	99.507
0.465542	0.212682	0.228954	98.114
0.465817	0.215937	0.22699	100.172
0.465844	0.218656	0.230176	98.691
0.465872	0.214728	0.228158	99.151
0.465927	0.218862	0.226043	101.473
0.465996	0.213891	0.229283	98.264
0.466861	0.215662	0.225164	101.561
0.466998	0.215456	0.230052	98.326
0.467341	0.214262	0.228295	99.281
