0.546996	0.254508	0.270285	98.27
0.547408	0.255098	0.267182	100.18
0.547504	0.256828	0.265342	101.565
0.547518	0.254123	0.270724	98.055
0.547847	0.257323	0.26692	100.826
0.548067	0.255648	0.267017	100.499
0.548094	0.255153	0.269241	99.169
0.548424	0.257816	0.269461	99.602
0.548438	0.256993	0.269983	99.163
0.548465	0.256196	0.268678	99.744
0.548479	0.254288	0.268005	99.767
0.548506	0.254426	0.271768	97.724
0.548561	0.255757	0.268596	99.726
0.549028	0.253945	0.267539	100.067
0.54911	0.257158	0.26622	101.429
0.549138	0.25698	0.270752	98.866
0.549248	0.257844	0.268281	100.419
0.549303	0.256622	0.267429	100.68
0.549577	0.255126	0.270024	99.006
0.549687	0.255304	0.265698	101.486
0.549715	0.255345	0.265987	101.334
0.549742	0.255949	0.269022	99.744
0.550264	0.257982	0.266372	101.714
0.550346	0.256718	0.266797	101.251
0.550456	0.2554	0.267841	100.436
0.550923	0.255908	0.267401	100.865
0.551088	0.255373	0.269379	99.689
0.551802	0.258586	0.266358	102.124
0.552159	0.25897	0.266742	102.044
0.552845	0.25584	0.267264	101.29
