0.759514	0.357423	0.372706	99.841
0.75961	0.357217	0.373681	99.436
0.759939	0.359647	0.373406	99.915
0.759967	0.359276	0.374848	99.293
0.760571	0.358549	0.373654	99.754
0.760763	0.359483	0.37103	100.964
0.760873	0.358329	0.373598	99.787
0.761038	0.359647	0.3739	99.864
0.761257	0.35995	0.3725	100.498
0.761779	0.359112	0.373461	100.068
0.761889	0.360004	0.371511	100.991
0.762109	0.35859	0.372624	100.38
0.762219	0.358659	0.372898	100.293
0.762246	0.357807	0.373077	100.11
0.762301	0.362147	0.370784	101.631
0.762438	0.361432	0.374175	100.18
0.762493	0.359304	0.370632	101.336
0.762836	0.361652	0.370303	101.834
0.76296	0.361899	0.374285	100.268
0.762988	0.360197	0.371594	101.131
0.763043	0.360773	0.375466	99.656
0.763194	0.361336	0.370523	101.749
0.763427	0.360938	0.373022	100.71
0.763812	0.359675	0.37239	100.848
0.763839	0.35951	0.374917	99.813
0.763908	0.360664	0.376248	99.445
0.763949	0.361721	0.372253	101.197
0.764004	0.358576	0.373722	100.189
0.76432	0.358714	0.375054	99.716
0.765734	0.361748	0.373749	100.834
0.765789	0.36135	0.375054	100.264
