0.838674	0.396227	0.41254	99.67
0.838894	0.395156	0.410302	100.383
0.838976	0.39425	0.414366	98.809
0.839031	0.39749	0.412595	99.847
0.839223	0.394497	0.410535	100.258
0.839332	0.394525	0.410096	100.435
0.839456	0.396008	0.410096	100.631
0.839814	0.394854	0.412416	99.687
0.840034	0.396914	0.413006	99.749
0.840074	0.395403	0.41092	100.331
0.840404	0.396886	0.410137	100.839
0.840513	0.394992	0.410755	100.394
0.840596	0.396158	0.40919	101.122
0.840816	0.396337	0.41037	100.736
0.840981	0.397381	0.412979	99.93
0.84105	0.395623	0.413061	99.696
0.841118	0.396145	0.412238	100.067
0.841159	0.396227	0.411853	100.222
0.841269	0.396914	0.413268	99.804
0.841296	0.397463	0.41287	100.018
0.84131	0.396461	0.41265	99.978
0.841448	0.3962	0.412183	100.133
0.841475	0.39756	0.410632	100.869
0.841502	0.398232	0.41287	100.136
0.84153	0.395912	0.41118	100.474
0.84153	0.395142	0.411963	100.095
0.841544	0.396529	0.409972	100.995
0.841557	0.39756	0.410878	100.789
0.841557	0.398177	0.408997	101.558
0.84175	0.395472	0.41092	100.543
0.841846	0.397628	0.409327	101.404
0.842024	0.397051	0.411744	100.467
0.842024	0.397628	0.412966	100.091
0.842093	0.399715	0.413693	100.088
0.842464	0.398919	0.411496	100.838
0.842574	0.39793	0.408887	101.693
0.843095	0.397546	0.40956	101.46
0.84462	0.400717	0.411908	101.167
