0.161122	0.070084	0.079394	95.607
0.161204	0.068326	0.079202	94.903
0.161218	0.068656	0.079078	95.346
0.161287	0.067914	0.07824	96.473
0.161575	0.068107	0.076867	99.402
0.161589	0.068189	0.078076	97.151
0.161836	0.069288	0.076936	100.205
0.161863	0.069947	0.079339	96.088
0.161973	0.069397	0.079037	96.369
0.162165	0.068024	0.080437	93.086
0.162275	0.070702	0.07971	96.141
0.162344	0.069809	0.078103	98.62
0.162358	0.06937	0.078295	97.983
0.162385	0.069782	0.078474	97.926
0.162399	0.069947	0.078378	98.222
0.162481	0.070194	0.079133	97.015
0.16255	0.069315	0.077444	99.699
0.16277	0.070331	0.078076	99.279
0.162934	0.069178	0.078927	97.042
0.162948	0.070935	0.076442	102.982
0.16303	0.068519	0.078213	98.025
0.163099	0.069672	0.079806	95.836
0.163154	0.06904	0.078405	98.073
0.163428	0.06812	0.08052	93.784
0.163429	0.070455	0.076455	102.955
0.163456	0.069974	0.079462	96.881
0.163456	0.070606	0.079943	96.393
0.163484	0.070057	0.079147	97.536
0.163648	0.069754	0.078213	99.21
0.16369	0.070057	0.077156	101.477
0.163841	0.070221	0.078597	98.9
0.164266	0.069315	0.079806	96.344
0.1645	0.071196	0.078597	99.939
0.164857	0.070798	0.078076	100.915
0.165008	0.071045	0.078584	100.192
0.165021	0.070468	0.077389	102.147
0.165296	0.070702	0.07846	100.394
