-1.440168e-08,-0.00541009
-1.438168e-08,-0.00722261
-1.436168e-08,-0.00650859
-1.434168e-08,-0.00357011
-1.432168e-08,0.00057671
-1.430168e-08,0.00436652
-1.428168e-08,0.00650859
-1.426168e-08,0.00626142
-1.424168e-08,0.00376235
-1.422168e-08,0
-1.420168e-08,-0.00367996
-1.418168e-08,-0.0059868
-1.416168e-08,-0.00615157
-1.414168e-08,-0.00420175
-1.412168e-08,-0.000961184
-1.410168e-08,0.00238923
-1.408168e-08,0.00469607
-1.406168e-08,0.00527278
-1.404168e-08,0.00417428
-1.402168e-08,0.00214207
-1.400168e-08,0.000274624
-1.398168e-08,-0.000466861
-1.396168e-08,0.000466861
-1.394168e-08,0.00285609
-1.392168e-08,0.00587695
-1.390168e-08,0.00840349
-1.388168e-08,0.00930975
-1.386168e-08,0.0081014
-1.384168e-08,0.00494323
-1.382168e-08,0.000741484
-1.380168e-08,-0.00332295
-1.378168e-08,-0.0059868
-1.376168e-08,-0.00656351
-1.374168e-08,-0.00499815
-1.372168e-08,-0.00194983
-1.370168e-08,0.00148297
-1.368168e-08,0.00420175
-1.366168e-08,0.00546502
-1.364168e-08,0.00508054
-1.362168e-08,0.00354265
-1.360168e-08,0.00167521
-1.358168e-08,0.000384473
-1.356168e-08,0.000247161
-1.354168e-08,0.00140058
-1.352168e-08,0.00335041
-1.350168e-08,0.00541009
-1.348168e-08,0.00672828
-1.346168e-08,0.0068656
-1.344168e-08,0.0057671
-1.342168e-08,0.0038722
-1.340168e-08,0.00192237
-1.338168e-08,0.000631635
-1.336168e-08,0.000466861
-1.334168e-08,0.00142804
-1.332168e-08,0.00313071
-1.330168e-08,0.00494323
-1.328168e-08,0.00617904
-1.326168e-08,0.00648112
-1.324168e-08,0.00579456
-1.322168e-08,0.00450383
-1.320168e-08,0.00310325
-1.318168e-08,0.00208714
-1.316168e-08,0.00170267
-1.314168e-08,0.00181252
-1.312168e-08,0.00205968
-1.310168e-08,0.00194983
-1.308168e-08,0.00112596
-1.306168e-08,-0.000411936
-1.304168e-08,-0.00227938
-1.302168e-08,-0.00384473
-1.300168e-08,-0.00442144
-1.298168e-08,-0.00354265
-1.296168e-08,-0.00120835
-1.294168e-08,0.00208714
-1.292168e-08,0.00549248
-1.290168e-08,0.00804648
-1.288168e-08,0.00892528
-1.286168e-08,0.00785424
-1.284168e-08,0.00508054
-1.282168e-08,0.00134566
-1.280168e-08,-0.0023343
-1.278168e-08,-0.00502562
-1.276168e-08,-0.00612411
-1.274168e-08,-0.0055474
-1.272168e-08,-0.00359757
-1.270168e-08,-0.000961184
-1.268168e-08,0.00170267
-1.266168e-08,0.0038722
-1.264168e-08,0.00538263
-1.262168e-08,0.00631635
-1.260168e-08,0.00694798
-1.258168e-08,0.00752469
-1.256168e-08,0.00815633
-1.254168e-08,0.00870558
-1.252168e-08,0.00889781
-1.250168e-08,0.00851334
-1.248168e-08,0.00752469
-1.246168e-08,0.00612411
-1.244168e-08,0.00483338
-1.242168e-08,0.00422921
-1.240168e-08,0.00466861
-1.238168e-08,0.00626142
-1.236168e-08,0.00856826
-1.234168e-08,0.0108476
-1.232168e-08,0.0121658
-1.230168e-08,0.0118912
-1.228168e-08,0.00980407
-1.226168e-08,0.00637127
-1.224168e-08,0.00263639
-1.222168e-08,-0.000137312
-1.220168e-08,-0.000823872
-1.218168e-08,0.00112596
-1.216168e-08,0.00549248
-1.214168e-08,0.0112321
-1.212168e-08,0.0169168
-1.210168e-08,0.0210087
-1.208168e-08,0.0224642
-1.206168e-08,0.0210087
-1.204168e-08,0.0172189
-1.202168e-08,0.0123306
-1.200168e-08,0.00777186
-1.198168e-08,0.00472353
-1.196168e-08,0.00367996
-1.194168e-08,0.00436652
-1.192168e-08,0.00595934
-1.190168e-08,0.00727753
-1.188168e-08,0.00741484
-1.186168e-08,0.0059868
-1.184168e-08,0.00335041
-1.182168e-08,0.000411936
-1.180168e-08,-0.00173013
-1.178168e-08,-0.00216953
-1.176168e-08,-0.000549248
-1.174168e-08,0.00271878
-1.172168e-08,0.00672828
-1.170168e-08,0.0102435
-1.168168e-08,0.0123031
-1.166168e-08,0.012413
-1.164168e-08,0.0107653
-1.162168e-08,0.00812887
-1.160168e-08,0.00551994
-1.158168e-08,0.00378981
-1.156168e-08,0.00326802
-1.154168e-08,0.00370742
-1.152168e-08,0.00436652
-1.150168e-08,0.00436652
-1.148168e-08,0.00302086
-1.146168e-08,0.000247161
-1.144168e-08,-0.00340534
-1.142168e-08,-0.00694798
-1.140168e-08,-0.00922736
-1.138168e-08,-0.00947452
-1.136168e-08,-0.00749723
-1.134168e-08,-0.00389966
-1.132168e-08,0.000247161
-1.130168e-08,0.00362504
-1.128168e-08,0.00527278
-1.126168e-08,0.00483338
-1.124168e-08,0.00274624
-1.122168e-08,8.23872e-05
-1.120168e-08,-0.0018949
-1.118168e-08,-0.0021146
-1.116168e-08,-0.000219699
-1.114168e-08,0.00340534
-1.112168e-08,0.00777186
-1.110168e-08,0.0115067
-1.108168e-08,0.0135664
-1.106168e-08,0.0134016
-1.104168e-08,0.0112596
-1.102168e-08,0.00804648
-1.100168e-08,0.00491577
-1.098168e-08,0.00291101
-1.096168e-08,0.002554
-1.094168e-08,0.0036525
-1.092168e-08,0.00549248
-1.090168e-08,0.00697545
-1.088168e-08,0.00733246
-1.086168e-08,0.00617904
-1.084168e-08,0.0038722
-1.082168e-08,0.00126327
-1.080168e-08,-0.000604173
-1.078168e-08,-0.000933721
-1.076168e-08,0.000549248
-1.074168e-08,0.00337787
-1.072168e-08,0.00650859
-1.070168e-08,0.0087605
-1.068168e-08,0.00914498
-1.066168e-08,0.00733246
-1.064168e-08,0.00376235
-1.062168e-08,-0.000549248
-1.060168e-08,-0.00428413
-1.058168e-08,-0.00637127
-1.056168e-08,-0.00626142
-1.054168e-08,-0.00417428
-1.052168e-08,-0.000961184
-1.050168e-08,0.00219699
-1.048168e-08,0.00425667
-1.046168e-08,0.00472353
-1.044168e-08,0.00370742
-1.042168e-08,0.00194983
-1.040168e-08,0.000439398
-1.038168e-08,-2.74624e-05
-1.036168e-08,0.000906259
-1.034168e-08,0.00296594
-1.032168e-08,0.00538263
-1.030168e-08,0.00716768
-1.028168e-08,0.00755216
-1.026168e-08,0.00631635
-1.024168e-08,0.00389966
-1.022168e-08,0.00115342
-1.020168e-08,-0.000796409
-1.018168e-08,-0.00118088
-1.016168e-08,0.000302086
-1.014168e-08,0.00324056
-1.012168e-08,0.00672828
-1.010168e-08,0.00974915
-1.008168e-08,0.0114244
-1.006168e-08,0.0115342
-1.004168e-08,0.0104632
-1.002168e-08,0.00903513
-1.000168e-08,0.00812887
-9.98168e-09,0.00837603
-9.96168e-09,0.00977661
-9.94168e-09,0.0117264
-9.92168e-09,0.0131819
-9.90168e-09,0.013127
-9.88168e-09,0.0110673
-9.86168e-09,0.00716768
-9.84168e-09,0.00238923
-9.82168e-09,-0.00183998
-9.80168e-09,-0.0040919
-9.78168e-09,-0.00351519
-9.76168e-09,-0.000164774
-9.74168e-09,0.00502562
-9.72168e-09,0.0104357
-9.70168e-09,0.0143354
-9.68168e-09,0.0154613
-9.66168e-09,0.013484
-9.64168e-09,0.00906259
-9.62168e-09,0.00359757
-9.60168e-09,-0.00120835
-9.58168e-09,-0.00400951
-9.56168e-09,-0.00425667
-9.54168e-09,-0.0023343
-9.52168e-09,0.000659097
-9.50168e-09,0.00329549
-9.48168e-09,0.00453129
-9.46168e-09,0.00392712
-9.44168e-09,0.00197729
-9.42168e-09,-0.000274624
-9.40168e-09,-0.00159282
-9.38168e-09,-0.00107103
-9.36168e-09,0.00137312
-9.34168e-09,0.00502562
-9.32168e-09,0.00851334
-9.30168e-09,0.0104082
-9.28168e-09,0.00974915
-9.26168e-09,0.00648112
-9.24168e-09,0.00153789
-9.22168e-09,-0.00351519
-9.20168e-09,-0.00700291
-9.18168e-09,-0.00771693
-9.16168e-09,-0.00546502
-9.14168e-09,-0.0010985
-9.12168e-09,0.00373488
-9.10168e-09,0.00719515
-9.08168e-09,0.00796409
-9.06168e-09,0.00568471
-9.04168e-09,0.00112596
-9.02168e-09,-0.00403697
-9.00168e-09,-0.00790917
-8.98168e-09,-0.00895274
-8.96168e-09,-0.00670082
-8.94168e-09,-0.00178506
-8.92168e-09,0.00417428
-8.90168e-09,0.00930975
-8.88168e-09,0.0119736
-8.86168e-09,0.0115617
-8.84168e-09,0.0085408
-8.82168e-09,0.00439398
-8.80168e-09,0.000933721
-8.78168e-09,-0.000302086
-8.76168e-09,0.00131819
-8.74168e-09,0.00535517
-8.72168e-09,0.0103259
-8.70168e-09,0.0144178
-8.68168e-09,0.016038
-8.66168e-09,0.0144452
-8.64168e-09,0.00999631
-8.62168e-09,0.00411936
-8.60168e-09,-0.00140058
-8.58168e-09,-0.0048883
-8.56168e-09,-0.00538263
-8.54168e-09,-0.00304833
-8.52168e-09,0.00112596
-8.50168e-09,0.0055474
-8.48168e-09,0.00884289
-8.46168e-09,0.0101885
-8.44168e-09,0.00966676
-8.42168e-09,0.00821125
-8.40168e-09,0.00700291
-8.38168e-09,0.0070853
-8.36168e-09,0.00881543
-8.34168e-09,0.011699
-8.32168e-09,0.0144727
-8.30168e-09,0.0157085
-8.28168e-09,0.014253
-8.26168e-09,0.009859
-8.24168e-09,0.0032131
-8.22168e-09,-0.0040919
-8.20168e-09,-0.0101885
-8.18168e-09,-0.0135115
-8.16168e-09,-0.0133467
-8.14168e-09,-0.0100787
-8.12168e-09,-0.00499815
-8.10168e-09,0.00010985
-8.08168e-09,0.00354265
-8.06168e-09,0.00439398
-8.04168e-09,0.00271878
-8.02168e-09,-0.000549248
-8.00168e-09,-0.00398205
-7.98168e-09,-0.00617904
-7.96168e-09,-0.00628889
-7.94168e-09,-0.00436652
-7.92168e-09,-0.00115342
-7.90168e-09,0.0021146
-7.88168e-09,0.00431159
-7.86168e-09,0.00483338
-7.84168e-09,0.00378981
-7.82168e-09,0.00197729
-7.80168e-09,0.000466861
-7.78168e-09,0.000164774
-7.76168e-09,0.00142804
-7.74168e-09,0.00389966
-7.72168e-09,0.00661844
-7.70168e-09,0.00843095
-7.68168e-09,0.00845842
-7.66168e-09,0.00650859
-7.64168e-09,0.00318564
-7.62168e-09,-0.000329549
-7.60168e-09,-0.00266385
-7.58168e-09,-0.0027737
-7.56168e-09,-0.000329549
-7.54168e-09,0.00403697
-7.52168e-09,0.00906259
